#FILE:02 A2 0.1 M Sucrose.ngb-sd7
#FORMAT:NETZSCH5
#IDENTITY:02 A2 0.1 M Sucrose
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DSC
#INSTRUMENT:NETZSCH DSC 204F1 Phoenix
#PROJECT:Cumerr Rapid
#DATE/TIME:22.02.2016 18:12:13
#CORR. FILE:
#LABORATORY:Bioreaktor
#OPERATOR:MM
#REMARK:
#SAMPLE:0.1 M
#SAMPLE MASS /mg:29.8
#MATERIAL:DMSO+5%DMSO
#REFERENCE:Leertiegel
#REFERENCE MASS /mg:0
#TYPE OF CRUCIBLE:Pan Al, pierced lid
#SAMPLE CRUCIBLE MASS /mg:38.7
#REFERENCE CRUCIBLE MASS /mg:39.1
#CORR. CODE:000
#EXO:-1
#RANGE:-80....20/-10.0....10.0K/min
#SEGMENT:S1-5/5

##Temp./°C;Time/min;DSC/(mW/mg);Sensit./(uV/mW);Segment
     2.85476;    6.76583; 5.0039e-003;3.19137;3
     2.84641;    6.76917; 3.0062e-003;3.19136;3
     2.83771;    6.77250; 1.0086e-003;3.19135;3
     2.82871;    6.77583;-9.7299e-004;3.19134;3
     2.81935;    6.77917;-3.1471e-003;3.19133;3
     2.80959;    6.78250;-5.4497e-003;3.19132;3
     2.79959;    6.78583;-7.7924e-003;3.19131;3
     2.78924;    6.78917;-1.0352e-002;3.19130;3
     2.77847;    6.79250;-1.2935e-002;3.19129;3
     2.76735;    6.79583;-1.5390e-002;3.19127;3
     2.75594;    6.79917;-1.7893e-002;3.19126;3
     2.74424;    6.80250;-2.0501e-002;3.19125;3
     2.73200;    6.80583;-2.3181e-002;3.19124;3
     2.71941;    6.80917;-2.5844e-002;3.19122;3
     2.70653;    6.81250;-2.8564e-002;3.19121;3
     2.69329;    6.81583;-3.1340e-002;3.19119;3
     2.67976;    6.81917;-3.4421e-002;3.19118;3
     2.66576;    6.82250;-3.7366e-002;3.19116;3
     2.65135;    6.82583;-4.0415e-002;3.19115;3
     2.63665;    6.82917;-4.3552e-002;3.19113;3
     2.62147;    6.83250;-4.6674e-002;3.19111;3
     2.60600;    6.83583;-4.9827e-002;3.19110;3
     2.59012;    6.83917;-5.3037e-002;3.19108;3
     2.57388;    6.84250;-5.6319e-002;3.19106;3
     2.55718;    6.84583;-5.9609e-002;3.19104;3
     2.54029;    6.84917;-6.3268e-002;3.19102;3
     2.52312;    6.85250;-6.6831e-002;3.19100;3
     2.50553;    6.85583;-7.0450e-002;3.19098;3
     2.48759;    6.85917;-7.4085e-002;3.19096;3
     2.46941;    6.86250;-7.7648e-002;3.19094;3
     2.45088;    6.86583;-8.1291e-002;3.19092;3
     2.43212;    6.86917;-8.4935e-002;3.19090;3
     2.41294;    6.87250;-8.8626e-002;3.19088;3
     2.39341;    6.87583;-9.2294e-002;3.19086;3
     2.37359;    6.87917;-9.5985e-002;3.19084;3
     2.35329;    6.88250;-9.9717e-002;3.19081;3
     2.33271;    6.88583;    -0.10356;3.19079;3
     2.31159;    6.88917;    -0.10745;3.19077;3
     2.29006;    6.89250;    -0.11135;3.19074;3
     2.26818;    6.89583;    -0.11534;3.19072;3
     2.24582;    6.89917;    -0.11942;3.19069;3
     2.22324;    6.90250;    -0.12355;3.19067;3
     2.20018;    6.90583;    -0.12777;3.19064;3
     2.17671;    6.90917;    -0.13218;3.19062;3
     2.15288;    6.91250;    -0.13659;3.19059;3
     2.12865;    6.91583;    -0.14129;3.19056;3
     2.10400;    6.91917;    -0.14587;3.19053;3
     2.07894;    6.92250;    -0.15051;3.19051;3
     2.05341;    6.92583;    -0.15524;3.19048;3
     2.02765;    6.92917;    -0.15990;3.19045;3
     2.00159;    6.93250;    -0.16462;3.19042;3
     1.97506;    6.93583;    -0.16924;3.19039;3
     1.94835;    6.93917;    -0.17385;3.19036;3
     1.92135;    6.94250;    -0.17847;3.19033;3
     1.89406;    6.94583;    -0.18312;3.19030;3
     1.86641;    6.94917;    -0.18761;3.19027;3
     1.83841;    6.95250;    -0.19232;3.19024;3
     1.81006;    6.95583;    -0.19711;3.19020;3
     1.78135;    6.95917;    -0.20192;3.19017;3
     1.75229;    6.96250;    -0.20671;3.19014;3
     1.72276;    6.96583;    -0.21151;3.19011;3
     1.69300;    6.96917;    -0.21633;3.19007;3
     1.66288;    6.97250;    -0.22131;3.19004;3
     1.63235;    6.97583;    -0.22643;3.19000;3
     1.60153;    6.97917;    -0.23171;3.18997;3
     1.57053;    6.98250;    -0.23702;3.18993;3
     1.53906;    6.98583;    -0.24230;3.18990;3
     1.50724;    6.98917;    -0.24759;3.18986;3
     1.47518;    6.99250;    -0.25293;3.18983;3
     1.44282;    6.99583;    -0.25820;3.18979;3
     1.41012;    6.99917;    -0.26343;3.18975;3
     1.37729;    7.00250;    -0.26862;3.18972;3
     1.34429;    7.00583;    -0.27383;3.18968;3
     1.31106;    7.00917;    -0.27899;3.18964;3
     1.27771;    7.01250;    -0.28416;3.18960;3
     1.24424;    7.01583;    -0.28931;3.18956;3
     1.21041;    7.01917;    -0.29449;3.18953;3
     1.17653;    7.02250;    -0.29951;3.18949;3
     1.14241;    7.02583;    -0.30442;3.18945;3
     1.10806;    7.02917;    -0.30944;3.18941;3
     1.07353;    7.03250;    -0.31445;3.18937;3
     1.03888;    7.03583;    -0.31942;3.18933;3
     1.00394;    7.03917;    -0.32447;3.18929;3
     0.96894;    7.04250;    -0.32951;3.18925;3
     0.93371;    7.04583;    -0.33464;3.18921;3
     0.89835;    7.04917;    -0.33984;3.18917;3
     0.86288;    7.05250;    -0.34505;3.18913;3
     0.82724;    7.05583;    -0.35023;3.18909;3
     0.79141;    7.05917;    -0.35539;3.18905;3
     0.75529;    7.06250;    -0.36046;3.18901;3
     0.71906;    7.06583;    -0.36541;3.18896;3
     0.68253;    7.06917;    -0.37030;3.18892;3
     0.64571;    7.07250;    -0.37524;3.18888;3
     0.60876;    7.07583;    -0.38017;3.18884;3
     0.57147;    7.07917;    -0.38508;3.18880;3
     0.53371;    7.08250;    -0.38981;3.18875;3
     0.49559;    7.08583;    -0.39460;3.18871;3
     0.45706;    7.08917;    -0.39943;3.18866;3
     0.41806;    7.09250;    -0.40422;3.18862;3
     0.37871;    7.09583;    -0.40905;3.18857;3
     0.33882;    7.09917;    -0.41390;3.18853;3
     0.29859;    7.10250;    -0.41898;3.18848;3
     0.25794;    7.10583;    -0.42440;3.18843;3
     0.21676;    7.10917;    -0.42993;3.18839;3
     0.17506;    7.11250;    -0.43558;3.18834;3
     0.13288;    7.11583;    -0.44144;3.18829;3
 9.0412e-002;    7.11917;    -0.44734;3.18824;3
 4.7471e-002;    7.12250;    -0.45309;3.18819;3
 4.2353e-003;    7.12583;    -0.45887;3.18814;3
-3.9471e-002;    7.12917;    -0.46473;3.18809;3
-8.3471e-002;    7.13250;    -0.47051;3.18804;3
    -0.12776;    7.13583;    -0.47634;3.18799;3
    -0.17229;    7.13917;    -0.48209;3.18794;3
    -0.21700;    7.14250;    -0.48789;3.18788;3
    -0.26188;    7.14583;    -0.49361;3.18783;3
    -0.30724;    7.14917;    -0.49935;3.18778;3
    -0.35294;    7.15250;    -0.50491;3.18773;3
    -0.39894;    7.15583;    -0.51040;3.18767;3
    -0.44535;    7.15917;    -0.51590;3.18762;3
    -0.49224;    7.16250;    -0.52132;3.18756;3
    -0.53947;    7.16583;    -0.52683;3.18751;3
    -0.58688;    7.16917;    -0.53239;3.18745;3
    -0.63482;    7.17250;    -0.53808;3.18740;3
    -0.68312;    7.17583;    -0.54399;3.18734;3
    -0.73176;    7.17917;    -0.55009;3.18728;3
    -0.78088;    7.18250;    -0.55623;3.18723;3
    -0.83006;    7.18583;    -0.56239;3.18717;3
    -0.87976;    7.18917;    -0.56857;3.18711;3
    -0.92976;    7.19250;    -0.57472;3.18705;3
    -0.97994;    7.19583;    -0.58086;3.18699;3
    -1.03041;    7.19917;    -0.58702;3.18693;3
    -1.08124;    7.20250;    -0.59316;3.18687;3
    -1.13206;    7.20583;    -0.59926;3.18681;3
    -1.18318;    7.20917;    -0.60533;3.18675;3
    -1.23429;    7.21250;    -0.61138;3.18669;3
    -1.28571;    7.21583;    -0.61738;3.18663;3
    -1.33729;    7.21917;    -0.62321;3.18657;3
    -1.38918;    7.22250;    -0.62875;3.18651;3
    -1.44129;    7.22583;    -0.63435;3.18645;3
    -1.49341;    7.22917;    -0.63993;3.18639;3
    -1.54576;    7.23250;    -0.64552;3.18632;3
    -1.59835;    7.23583;    -0.65115;3.18626;3
    -1.65106;    7.23917;    -0.65686;3.18620;3
    -1.70412;    7.24250;    -0.66260;3.18614;3
    -1.75718;    7.24583;    -0.66845;3.18607;3
    -1.81041;    7.24917;    -0.67434;3.18601;3
    -1.86382;    7.25250;    -0.68025;3.18595;3
    -1.91741;    7.25583;    -0.68618;3.18588;3
    -1.97106;    7.25917;    -0.69207;3.18582;3
    -2.02500;    7.26250;    -0.69792;3.18575;3
    -2.07912;    7.26583;    -0.70370;3.18569;3
    -2.13341;    7.26917;    -0.70938;3.18562;3
    -2.18794;    7.27250;    -0.71504;3.18556;3
    -2.24271;    7.27583;    -0.72049;3.18549;3
    -2.29776;    7.27917;    -0.72584;3.18543;3
    -2.35324;    7.28250;    -0.73109;3.18536;3
    -2.40906;    7.28583;    -0.73603;3.18529;3
    -2.46529;    7.28917;    -0.74105;3.18523;3
    -2.52200;    7.29250;    -0.74615;3.18516;3
